ALERT_ID,ACCOUNT_ID,CUSTOMER_ID,EVENT_DATE,ALERT_TYPE,ACCOUNT_TYPE,IS_SAR
131,19009,C_19009,20181024,cycle,INDIVIDUAL,YES
132,29437,C_29437,20170625,cycle,INDIVIDUAL,YES
132,11744,C_11744,20170625,cycle,INDIVIDUAL,YES
132,20542,C_20542,20170628,cycle,INDIVIDUAL,YES
132,28504,C_28504,20170628,cycle,INDIVIDUAL,YES
132,48001,C_48001,20170705,cycle,INDIVIDUAL,YES
132,23488,C_23488,20170706,cycle,INDIVIDUAL,YES
132,21459,C_21459,20170706,cycle,INDIVIDUAL,YES
132,41571,C_41571,20170707,cycle,INDIVIDUAL,YES
133,759,C_759,20170816,cycle,INDIVIDUAL,YES
133,27759,C_27759,20170816,cycle,INDIVIDUAL,YES
133,22380,C_22380,20170817,cycle,INDIVIDUAL,YES
133,34984,C_34984,20170817,cycle,INDIVIDUAL,YES
133,8595,C_8595,20170818,cycle,INDIVIDUAL,YES
133,32721,C_32721,20170818,cycle,INDIVIDUAL,YES
133,36612,C_36612,20170819,cycle,INDIVIDUAL,YES
134,16670,C_16670,20180729,cycle,INDIVIDUAL,YES
134,69,C_69,20180729,cycle,INDIVIDUAL,YES
134,44665,C_44665,20180731,cycle,INDIVIDUAL,YES
134,16286,C_16286,20180731,cycle,INDIVIDUAL,YES
134,26219,C_26219,20180731,cycle,INDIVIDUAL,YES
134,40389,C_40389,20180803,cycle,INDIVIDUAL,YES
134,21552,C_21552,20180803,cycle,INDIVIDUAL,YES
134,34111,C_34111,20180804,cycle,INDIVIDUAL,YES
134,8522,C_8522,20180807,cycle,INDIVIDUAL,YES
135,625,C_625,20180811,cycle,INDIVIDUAL,YES
135,43248,C_43248,20180811,cycle,INDIVIDUAL,YES
135,37790,C_37790,20180816,cycle,INDIVIDUAL,YES
135,27423,C_27423,20180816,cycle,INDIVIDUAL,YES
135,15823,C_15823,20180817,cycle,INDIVIDUAL,YES
135,28371,C_28371,20180823,cycle,INDIVIDUAL,YES
135,13252,C_13252,20180823,cycle,INDIVIDUAL,YES
135,27243,C_27243,20180825,cycle,INDIVIDUAL,YES
135,5658,C_5658,20180825,cycle,INDIVIDUAL,YES
136,8562,C_8562,20181118,cycle,INDIVIDUAL,YES
136,9619,C_9619,20181118,cycle,INDIVIDUAL,YES
136,36139,C_36139,20181124,cycle,INDIVIDUAL,YES
136,14121,C_14121,20181124,cycle,INDIVIDUAL,YES
136,1239,C_1239,20181125,cycle,INDIVIDUAL,YES
136,41368,C_41368,20181125,cycle,INDIVIDUAL,YES
136,4482,C_4482,20181129,cycle,INDIVIDUAL,YES
136,45089,C_45089,20181130,cycle,INDIVIDUAL,YES
136,12449,C_12449,20181202,cycle,INDIVIDUAL,YES
137,529,C_529,20180907,cycle,INDIVIDUAL,YES
137,21755,C_21755,20180907,cycle,INDIVIDUAL,YES
137,14880,C_14880,20180911,cycle,INDIVIDUAL,YES
137,13304,C_13304,20180911,cycle,INDIVIDUAL,YES
138,685,C_685,20170929,cycle,INDIVIDUAL,YES
138,22346,C_22346,20170929,cycle,INDIVIDUAL,YES
138,16023,C_16023,20171005,cycle,INDIVIDUAL,YES
138,28077,C_28077,20171005,cycle,INDIVIDUAL,YES
138,21941,C_21941,20171008,cycle,INDIVIDUAL,YES
138,15525,C_15525,20171015,cycle,INDIVIDUAL,YES
139,5872,C_5872,20180621,cycle,INDIVIDUAL,YES
139,46685,C_46685,20180621,cycle,INDIVIDUAL,YES
139,9507,C_9507,20180627,cycle,INDIVIDUAL,YES
139,42300,C_42300,20180701,cycle,INDIVIDUAL,YES
139,9729,C_9729,20180701,cycle,INDIVIDUAL,YES
139,20386,C_20386,20180705,cycle,INDIVIDUAL,YES
140,630,C_630,20180615,cycle,INDIVIDUAL,YES
140,9636,C_9636,20180615,cycle,INDIVIDUAL,YES
140,18443,C_18443,20180621,cycle,INDIVIDUAL,YES
140,17917,C_17917,20180621,cycle,INDIVIDUAL,YES
140,43561,C_43561,20180622,cycle,INDIVIDUAL,YES
140,10274,C_10274,20180622,cycle,INDIVIDUAL,YES
140,39535,C_39535,20180622,cycle,INDIVIDUAL,YES
140,30334,C_30334,20180623,cycle,INDIVIDUAL,YES
140,7040,C_7040,20180627,cycle,INDIVIDUAL,YES
141,43760,C_43760,20180528,cycle,INDIVIDUAL,YES
141,29201,C_29201,20180528,cycle,INDIVIDUAL,YES
141,11863,C_11863,20180528,cycle,INDIVIDUAL,YES
141,21387,C_21387,20180530,cycle,INDIVIDUAL,YES
141,37828,C_37828,20180530,cycle,INDIVIDUAL,YES
141,18660,C_18660,20180530,cycle,INDIVIDUAL,YES
141,43700,C_43700,20180531,cycle,INDIVIDUAL,YES
141,4328,C_4328,20180602,cycle,INDIVIDUAL,YES
141,44572,C_44572,20180611,cycle,INDIVIDUAL,YES
